30,50,100,200
9.715941043121845,9.729085854730368,46.35598095576587,69.08365426449087
9.715913988815327,9.716186149089257,13.600711965327417,117.90479087233501
9.715916325100327,9.760626622532797,10.808720142859606,230.90503112328858
9.715911494366235,9.740924322696632,10.396781455110748,137.21829569948514
9.715986941095323,9.718483743596519,22.071716448565425,175.6390898457338
9.716191762615733,9.716548565896543,18.931657383901456,286.60315137882566
9.715949556803938,9.75303179784559,13.470583092593301,181.59272563195861
9.715956814898231,9.842597822773524,14.377099640833112,189.06228808503172
9.715920748108953,9.718551442952972,11.07149167580107,127.16261278814878
9.715909932702605,9.739865374182365,68.24302000941135,222.38358870038132
